,ep,time,reward,cum_score,best_score,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,states
11,11,2.940000000000002,-310.0,-309.56363636363636,-309.1,-4.7332673111142105,-29.02055238911747,0.0,-1.905273200688225,-17.876644380709234,-22.183455655131752,"[-4.66453115e+00 -2.83153447e+01  0.00000000e+00  4.43818913e+00
  1.12564558e+00  0.00000000e+00 -4.69675466e+00 -2.86666314e+01
  0.00000000e+00  5.14560205e+00  5.69855042e-01  0.00000000e+00
 -4.73326731e+00 -2.90205524e+01  0.00000000e+00  5.77283965e+00
  1.21695930e-02  0.00000000e+00]"
12,12,5.0399999999999805,-304.4,-309.1333333333333,-304.4,-9.641753252867597,-58.81401491932118,1.4762714399719914,-1.5933071973337456,-25.736998911381395,-18.818316961289945,"[ -9.56900537 -57.77395842   2.23192451   2.56998338   3.38889605
   0.          -9.6072774  -58.29623578   1.85210462   3.14662862
   3.96494529   0.          -9.64175325 -58.81401492   1.47627144
   3.72334389   4.54103578   0.        ]"
13,13,2.2200000000000015,-310.0,-309.2,-304.4,-2.770459055311541,4.794075705939436,0.0,-1.3715942646385921,1.7538451196931946,-27.802260550996657,"[-2.70686573  4.71958068  0.          0.79282943  4.83950525  0.
 -2.7407491   4.75762507  0.          0.90810614  4.30973037  0.
 -2.77045906  4.79407571  0.          1.01789727  3.77779627  0.        ]"
14,14,2.3400000000000016,-309.0,-309.1857142857143,-304.4,-3.527598457431092,9.870613128661487,0.0,-3.077192607835169,6.476249784592623,-27.62353233121966,"[-3.4104829   9.60987807  0.75119259  5.44405995  5.91918956  0.
 -3.46770811  9.74021411  0.20581771  5.70164582  5.3447681   0.
 -3.52759846  9.87061313  0.          5.94066281  4.77055016  0.        ]"
15,15,2.700000000000002,-310.0,-309.24,-304.4,-2.7797023647715986,9.714063899299752,0.0,-1.710949904541385,6.073310000380975,-25.351884454690612,"[-2.71972511  9.47664488  0.          3.85315476  1.64151394  0.
 -2.74748254  9.59369838  0.          3.97843093  1.06935423  0.
 -2.77970236  9.7140639   0.          4.10509928  0.4975959   0.        ]"
16,16,3.1800000000000024,-310.0,-309.2875,-304.4,7.629913319788629,26.225562841638478,0.0,5.471752680495239,4.613841546387877,-24.976116668352994,"[7.41101010e+00 2.60408767e+01 0.00000000e+00 5.31154164e+00
 5.77869609e+00 0.00000000e+00 7.52039164e+00 2.61340677e+01
 0.00000000e+00 5.88730488e+00 1.39120576e-02 0.00000000e+00
 7.62991332e+00 2.62255628e+01 0.00000000e+00 1.79814889e-01
 4.94767311e-01 0.00000000e+00]"
17,17,3.0600000000000023,-308.7,-309.2529411764706,-304.4,5.791684607931037,9.309957979005164,0.0,5.041221722547327,5.509759020952921,-22.891057610313066,"[5.58250072 9.09332424 0.86872714 2.353128   0.64462236 0.
 5.68924812 9.20046926 0.41877409 2.57821383 0.48474541 0.
 5.79168461 9.30995798 0.         2.78901269 0.28680358 0.        ]"
18,18,2.880000000000002,-310.0,-309.2944444444445,-304.4,27.032321943469793,3.0576833540260755,0.0,22.06574281199735,-2.198644124315759,-22.150187912817678,"[26.17232366  3.14543468  0.          2.71732288  3.34825348  0.
 26.59746864  3.10172966  0.          3.29248493  3.92482129  0.
 27.03232194  3.05768335  0.          3.86724196  4.50146245  0.        ]"
19,19,2.2200000000000015,-308.9,-309.2736842105263,-304.4,7.753372874448516,4.799440666767563,0.0,3.541410799394822,0.2988969928976253,-25.609360617136815,"[7.58934443 4.79134915 0.81369309 2.40034807 0.92269207 0.
 7.67681473 4.79394195 0.30915666 2.81154527 1.0396241  0.
 7.75337287 4.79944067 0.         3.21978141 1.07824564 0.        ]"
20,20,4.559999999999991,-310.0,-309.31,-304.4,-12.880179770566727,31.021937972197392,0.0,-6.207416117223486,16.457511554958412,-22.02384207466373,"[-12.64665773  30.36593203   0.           1.04176463   1.15670458
   0.         -12.75958068  30.69360788   0.           1.22615205
   1.04110818   0.         -12.88017977  31.02193797   0.
   1.40120354   0.92729194   0.        ]"
21,21,3.4200000000000026,-310.0,-309.34285714285716,-304.4,38.215856514280546,-7.722249525029247,0.0,25.73401199461948,-3.8052095972395574,-26.593718802423574,"[37.20144876 -7.5721587   0.          5.89956017  0.85667111  0.
 37.7052319  -7.64691582  0.          0.19252092  0.79471147  0.
 38.21585651 -7.72224953  0.          0.76864148  0.73361     0.        ]"
22,22,2.2800000000000016,-309.9,-309.36818181818177,-304.4,5.219175686272962,0.06683480494381691,0.0,2.2900547241252642,-2.9941281306240857,-28.01497567184356,"[5.13295749 0.19626094 0.05700068 0.32459968 4.32530781 0.
 5.17344894 0.12988613 0.         1.23714655 6.25936738 0.
 5.21917569 0.0668348  0.         1.96981512 1.09111938 0.        ]"
23,23,2.4600000000000017,-309.8,-309.38695652173914,-304.4,15.7963341974729,-0.7916107524335405,0.0,-0.1868106000023343,-3.628256319313805,-28.549534107127897,"[15.78934383 -0.648445    0.19112498  3.27310782  0.82103906  0.
 15.79658442 -0.71965505  0.          3.83583417  0.72435247  0.
 15.7963342  -0.79161075  0.          4.39397673  0.62950171  0.        ]"
24,24,2.700000000000002,-309.5,-309.39166666666665,-304.4,-7.553045161312041,-1.5091055543216463,0.0,0.03320640314334841,-5.230013999789936,-23.64099844734334,"[-7.56261226 -1.30601862  0.45528603  3.71452985  0.99243011  0.
 -7.55517056 -1.40651335  0.          4.29138073  0.4150938   0.
 -7.55304516 -1.50910555  0.          4.86820374  6.12093788  0.        ]"
25,25,2.580000000000002,-310.0,-309.416,-304.4,15.934435454268693,-3.2621895429899994,0.0,3.86227898532292,-2.8036314643841176,-26.00767754661561,"[15.75749752 -3.16361792  0.          3.91674468  0.87939163  0.
 15.8517161  -3.21019647  0.          4.49314586  0.80634719  0.
 15.93443545 -3.26218954  0.          5.06952933  0.73480877  0.        ]"
26,26,4.319999999999996,-235.56666666666666,-306.575641025641,-235.56666666666666,150.0,2.9748791216249506,45.983363266855015,1211.5008268517172,49.943918674123196,49.25333613463958,"[120.63179404   2.61826054  45.30694963   3.52641566   1.47520288
   0.         132.70835057   2.49358921  45.35764219   4.1019469
   1.4494266    0.         150.           2.97487912  45.98336327
   4.67745937   1.42386583   0.        ]"
27,27,2.700000000000002,-308.7,-306.6543209876543,-235.56666666666666,3.042185251733152,3.883163443241252,0.0,2.955074321296249,-0.27392742066507236,-24.123283464358867,"[2.91767979 3.91587746 0.91860396 3.88410335 2.95205355 0.
 2.98119141 3.89490262 0.44187446 4.45413548 2.82847864 0.
 3.04218525 3.88316344 0.         5.02450566 2.68328094 0.        ]"
28,28,2.760000000000002,-309.8,-306.7666666666666,-235.56666666666666,-7.511591773623505,3.9527063086991197,0.0,-16.1517056606804,0.938461507442814,-24.312519239112355,"[-6.86302056  3.91344114  0.15383424  6.02053034  2.33606961  0.
 -7.18799372  3.93345188  0.          0.31164193  2.97004563  0.
 -7.51159177  3.95270631  0.          0.88233911  3.57755871  0.        ]"
29,29,2.820000000000002,-309.8,-306.871264367816,-235.56666666666666,15.036309172936136,2.793085311567344,0.0,21.457042961446533,-0.287517424628832,-20.0080100101716,"[14.19301821  2.81265104  0.15130965  0.84768939  5.12844409  0.
 14.6107291   2.80071595  0.          1.42600165  5.11624579  0.
 15.03630917  2.79308531  0.          2.00433101  5.10426811  0.        ]"
30,30,2.820000000000002,-309.4,-306.95555555555546,-235.56666666666666,-36.92489457648145,3.6318984587360887,0.0,-26.692542401840047,-1.1865863455064614,-22.867506241500834,"[-35.84236665   3.65424252   0.51628232   1.12818172   3.25936031
   0.         -36.38755975   3.64933682   0.05925585   1.7022225
   3.17333046   0.         -36.92489458   3.63189846   0.
   2.27529582   3.07199393   0.        ]"
31,31,2.760000000000002,-309.1,-307.0247311827956,-235.56666666666666,-15.312447124959265,3.64148279482981,0.0,-19.437858820893435,0.6661653577384257,-24.91304511044806,"[-14.52935141   3.61244066   0.66647517   2.98217284   5.573216
   0.         -14.92172842   3.62703476   0.18788866   3.51895095
   5.0190994    0.         -15.31244712   3.64148279   0.
   4.05142918   4.45738495   0.        ]"
32,32,2.760000000000002,-310.0,-307.11770833333327,-235.56666666666666,-0.18760886972604582,4.588819837464999,0.0,1.7150109196476095,3.9350779457648835,-22.996122244428232,"[-0.25284999  4.44723114  0.          1.83752558  6.05019685  0.
 -0.22110103  4.51394421  0.          1.95028199  6.04868421  0.
 -0.18760887  4.58881984  0.          2.06002201  6.04684103  0.        ]"
33,33,2.700000000000002,-309.5,-307.18989898989895,-235.56666666666666,-6.669807138940306,4.447971729913265,0.0,-15.2169961340167,-0.5262915968361437,-26.928969258646767,"[-6.06787448  4.46768321  0.49979643  1.12181433  4.46082333  0.
 -6.36849099  4.4582752   0.          1.25834457  0.97525463  0.
 -6.66980714  4.44797173  0.          1.39600313  3.5168521   0.        ]"
34,34,2.700000000000002,-309.3,-307.25196078431367,-235.56666666666666,19.161728597148066,1.9636461447502687,0.0,18.99541304307741,-2.7250178494869077,-24.465318041477296,"[18.40220046  2.07128151  0.60428489  3.21966776  4.84957458  0.
 18.78190736  2.01774253  0.12699304  3.34563999  4.84144415  0.
 19.1617286   1.96364614  0.          3.47349313  4.83374461  0.        ]"
35,35,2.520000000000002,-310.0,-307.33047619047613,-235.56666666666666,5.347834968832413,-1.249336516436032,0.0,7.235973681577922,-3.0826267391277264,-26.07014563984299,"[ 5.06076781 -1.12922717  0.          5.9342445   5.56966406  0.
  5.20362564 -1.18809938  0.          6.20807092  5.54304565  0.
  5.34783497 -1.24933652  0.          0.19217168  5.51572227  0.        ]"
36,36,2.640000000000002,-309.9,-307.40185185185175,-235.56666666666666,7.819388077424528,13.28563253678939,0.0,13.805332634093594,9.02788530974266,-24.681802451694583,"[ 7.28275364 12.92366625  0.09633434  3.50357519  5.25850273  0.
  7.54769319 13.10461662  0.          4.08091714  5.24369835  0.
  7.81938808 13.28563254  0.          4.65832229  5.22894375  0.        ]"
37,37,3.900000000000003,-309.59999999999997,-307.4612612612612,-235.56666666666666,-26.910229601063957,43.57097287860584,0.0,-35.603909186436795,9.237176190693887,-21.231849051000896,"[-25.50284815  43.19814326   0.37608893   1.13424635   0.39270116
   0.         -26.2018839   43.38508712   0.           1.55937833
   0.37915711   0.         -26.9102296   43.57097288   0.
   1.93537412   0.36549548   0.        ]"
38,38,2.820000000000002,-309.59999999999997,-307.51754385964904,-235.56666666666666,-32.46106104120075,1.8207828711563343,0.0,-22.932283460236956,-2.8142766484543875,-23.454741705472376,"[-31.54046574   1.92673081   0.38226124   0.70263691   3.13983696
   0.         -32.00211925   1.87531919   0.           1.27869056
   2.56203916   0.         -32.46106104   1.82078287   0.
   1.85473895   1.98418324   0.        ]"
39,39,2.820000000000002,-309.2,-307.56068376068373,-235.56666666666666,-19.744116514930102,4.1514049027351705,0.0,-16.948708887276464,2.041503358614548,-23.651204009385477,"[-19.06196804   4.07312872   0.63529711   4.51872612   3.12655082
   0.         -19.4041752    4.11077096   0.17434931   5.09478417
   3.01203892   0.         -19.74411651   4.1514049    0.
   5.67081184   2.89477122   0.        ]"
40,40,2.940000000000002,-310.0,-307.6216666666666,-235.56666666666666,27.03457400106033,4.126345956883271,0.0,25.117160017475268,0.641127704977197,-20.01174949915417,"[26.03721302  4.09536752  0.          4.65412395  4.88814825  0.
 26.53419932  4.11182143  0.          5.23030782  4.86905942  0.
 27.034574    4.12634596  0.          5.80644506  4.84977335  0.        ]"
41,41,2.700000000000002,-308.5,-307.6430894308943,-235.56666666666666,3.4516814015117907,4.1694647797863915,0.0,3.0326611925026072,1.0481034585804663,-25.662059313099423,"[3.33115208 4.10436307 0.98903529 3.99479628 6.24643259 0.
 3.39123249 4.14170093 0.49407218 4.57156924 6.24970644 0.
 3.4516814  4.16946478 0.         5.14836538 6.25302923 0.        ]"
42,42,2.760000000000002,-309.7,-307.6920634920635,-235.56666666666666,-9.56942837637729,3.941078075674651,0.0,-17.536008596434847,-0.4645150874830742,-23.955197293705165,"[-8.89109999  3.95738316  0.25316592  5.97722059  0.93904644  0.
 -9.22419226  3.94975099  0.          0.2703803   1.28745004  0.
 -9.56942838  3.94107808  0.          0.84677035  1.60721763  0.        ]"
43,43,2.760000000000002,-309.59999999999997,-307.73643410852713,-235.56666666666666,-29.485029294959254,9.490704954376422,0.0,-24.599942014441066,1.53438617641703,-23.54112977366814,"[-28.50210561   9.43364232   0.40152943   1.90124705   4.54289346
   0.         -28.99356891   9.46122631   0.           2.47940254
   4.49340027   0.         -29.48502929   9.49070495   0.
   3.05753728   4.43286872   0.        ]"
44,44,3.000000000000002,-310.0,-307.78787878787875,-235.56666666666666,13.527546879953727,0.5770237430573268,0.0,15.023353586146426,-1.9108040987847248,-19.843100968466434,"[12.9326514   0.66434266  0.          0.02691592  5.73823621  0.
 13.22870294  0.61881334  0.          0.60418931  5.73911488  0.
 13.52754688  0.57702374  0.          1.18143661  5.74023845  0.        ]"
45,45,3.900000000000003,-309.9,-307.8348148148148,-235.56666666666666,23.47942643656904,38.4356864704388,0.0,14.410615620612763,7.923942303502524,-22.96087402645724,"[2.28989218e+01 3.81308347e+01 8.25712825e-02 3.63173681e-01
 6.28293474e+00 0.00000000e+00 2.31901745e+01 3.82811429e+01
 0.00000000e+00 9.38932513e-01 1.60624266e-02 0.00000000e+00
 2.34794264e+01 3.84356865e+01 0.00000000e+00 1.51468647e+00
 3.25007378e-02 0.00000000e+00]"
46,46,3.780000000000003,-309.09999999999997,-307.8623188405797,-235.56666666666666,75.90090805988677,12.205269065564226,0.0,60.20324682751694,1.8589847613319364,-16.934906220561903,"[73.55795371 12.1243618   0.62272471  2.32494349  3.24149176  0.
 74.71331124 12.16703784  0.27718424  2.90181807  3.22010469  0.
 75.90090806 12.20526907  0.          3.47872435  3.19870888  0.        ]"
47,47,2.700000000000002,-309.9,-307.90567375886525,-235.56666666666666,-19.632665709561525,3.901246763844452,0.0,-18.166952461172862,0.6476561036113873,-24.105368049034418,"[-18.90140296   3.88121843   0.13538892   3.56167835   1.41721167
   0.         -19.2684099    3.88986562   0.           4.13797843
   1.54659164   0.         -19.63266571   3.90124676   0.
   4.71429065   1.67170012   0.        ]"
48,48,3.1200000000000023,-310.0,-307.94930555555555,-235.56666666666666,-26.29019949493849,20.15955405164852,0.0,-15.565608056771993,17.18688101465263,-26.77406402976587,"[-25.65422546  19.45735203   0.           1.82059604   0.69367968
   0.         -25.9751137   19.81153685   0.           2.39661404
   0.53259855   0.         -26.29019949  20.15955405   0.
   2.97259345   0.21309727   0.        ]"
49,49,3.780000000000003,-490.0,-311.66462585034014,-235.56666666666666,150.0,-150.0,300.0,551751347.2017387,-138924450.52123117,524081189.9483166,"[ 150.         -147.04165683  300.            6.01417111    2.39135057
    0.          150.         -150.          300.            6.02411448
    2.34827157    0.          150.         -150.          300.
    6.03417559    2.30529958    0.        ]"
50,50,5.0399999999999805,-300.3666666666666,-311.4386666666667,-235.56666666666666,-12.041554278890239,4.828621739378103,110.347653348626,-3.7000222860891223,2.389368383619808,-2.234517127922567,"[-11.87259078   4.74661201 110.41604624   5.46596514   3.53024229
   0.         -11.96152348   4.78372305 110.38753418   5.49055388
   4.1066259    0.         -12.04155428   4.82862174 110.34765335
   5.51490678   4.68300544   0.        ]"
51,51,2.760000000000002,-308.7,-311.3849673202614,-235.56666666666666,-1.9941246254326417,0.9355352067155707,0.0,0.040193632093328435,-0.5148760667269161,-24.30895783596216,"[-1.99592755  0.94465718  0.87490276  3.99457767  5.84781532  0.
 -1.99563345  0.94285713  0.40699293  4.08668943  0.14022746  0.
 -1.99412463  0.93553521  0.          4.14573242  0.71609212  0.        ]"
52,52,2.940000000000002,-310.0,-311.35833333333335,-235.56666666666666,-1.021366818047483,1.2021198297346962,0.0,1.6321640020788417,1.5492467814615123,-20.411648098866426,"[-1.07870608  1.1450422   0.          0.48143226  5.02180765  0.
 -1.05280801  1.1724901   0.          0.67276654  5.85396532  0.
 -1.02136682  1.20211983  0.          0.86513576  0.24928869  0.        ]"
53,53,2.760000000000002,-309.3,-311.3194968553459,-235.56666666666666,-1.8323292791622594,0.677426633666291,0.0,-0.5451177090977749,-0.899738881794154,-24.867692290407742,"[-1.80983198  0.70884207  0.55675336  5.89923541  3.0915245   0.
 -1.82123756  0.69433874  0.06300312  5.71782609  3.64356596  0.
 -1.83232928  0.67742663  0.          5.04951261  4.11831822  0.        ]"
54,54,2.880000000000002,-309.0,-311.27654320987654,-235.56666666666666,-2.1705040687046204,1.3818349370020064,0.0,-1.0288519202140713,2.2721166871110463,-19.33556078078238,"[-2.1196554   1.29175979  0.65526506  3.78369617  3.99512346  0.
 -2.14725597  1.33627176  0.27585612  5.44951221  4.22907078  0.
 -2.17050407  1.38183494  0.          0.41729496  4.4637947   0.        ]"
55,55,2.820000000000002,-309.2,-311.2387878787879,-235.56666666666666,-1.5240896149719327,-0.12858735360179807,0.0,-0.22364841885224873,-2.03298820318971,-21.78292609293085,"[-1.51821641 -0.04524915  0.62700588  0.48900226  0.10768229  0.
 -1.52068009 -0.08696174  0.19780818  2.52490138  0.7333028   0.
 -1.52408961 -0.12858735  0.          4.030179    1.26376576  0.        ]"
56,56,2.880000000000002,-309.8,-311.21309523809526,-235.56666666666666,-2.048792968356102,0.3317938861030652,0.0,-1.5952145817379115,0.7828544430477998,-20.91549216793737,"[-1.98948241  0.3024148   0.18687507  1.57939459  0.56258284  0.
 -2.01795489  0.31609096  0.          2.95771108  0.89781971  0.
 -2.04879297  0.33179389  0.          4.01484446  1.20138536  0.        ]"
57,57,2.760000000000002,-309.2,-311.1777777777778,-235.56666666666666,-1.9334410937092037,0.38858615137598973,0.0,-0.5389634350121065,-1.68697131249376,-24.316286937521223,"[-1.90480687  0.45905223  0.64407349  2.61407229  3.57241961  0.
 -1.92027313  0.42295093  0.16865745  4.55245239  4.55898897  0.
 -1.93344109  0.38858615  0.          5.99446261  5.35086253  0.        ]"
58,58,2.760000000000002,-308.79999999999995,-311.1367816091954,-235.56666666666666,-1.7486911323343468,0.5860287086847442,0.0,-0.21521890365347487,-0.8195455096133064,-25.002591264327826,"[-1.74096999  0.61517717  0.84620859  6.04703902  2.00494745  0.
 -1.74422089  0.60104258  0.35360952  0.81958317  3.33176361  0.
 -1.74869113  0.58602871  0.          1.67097964  4.31313785  0.        ]"
59,59,2.760000000000002,-310.0,-311.1175141242938,-235.56666666666666,-1.9069815848502867,-0.3257095654022686,0.0,-0.4111348895084546,-2.2464237962353844,-25.17072289729266,"[-1.88063376 -0.233286    0.01662442  1.60853036  4.08464315  0.
 -1.89616726 -0.27945206  0.          2.18731162  4.49168485  0.
 -1.90698158 -0.32570957  0.          2.75615123  4.8649426   0.        ]"
60,60,2.820000000000002,-309.0,-311.08222222222224,-235.56666666666666,-2.248391790005465,0.12062170720218797,0.0,-1.6052837611453954,-1.3883628755650799,-21.895578927457194,"[-2.18631118  0.17800862  0.69485218  2.97316016  5.39329983  0.
 -2.21698509  0.14887497  0.26338844  3.54572695  5.89253107  0.
 -2.24839179  0.12062171  0.          4.1185333   0.04360493  0.        ]"
61,61,2.760000000000002,-308.7,-311.04316939890714,-235.56666666666666,-1.7786002025956409,0.13913984141233088,0.0,-0.5122406516116325,-1.42156282231296,-24.90889926549372,"[-1.75841382  0.19398579  0.8819889   5.77272566  5.3594583   0.
 -1.76844814  0.16735412  0.39554639  0.06425619  6.25576546  0.
 -1.7786002   0.13913984  0.          0.63934556  0.70036993  0.        ]"
62,62,2.760000000000002,-309.8,-311.0231182795699,-235.56666666666666,-1.895789151279238,0.039355449626110615,0.0,-1.8380107556905763,-1.834507206980572,-26.331917293635904,"[-1.83217429  0.11906269  0.20827916  3.7724596   1.52289682  0.
 -1.86142526  0.07753139  0.          4.6053834   1.98654795  0.
 -1.89578915  0.03935545  0.          5.303894    2.42164563  0.        ]"
63,63,2.820000000000002,-310.0,-311.0068783068783,-235.56666666666666,-1.1655071886292825,0.41153469004771925,0.0,-0.5315986735940804,-1.5598982996242696,-21.63731156618027,"[-1.13080356  0.46768247  0.          0.95171729  2.91368516  0.
 -1.15016498  0.44171639  0.          4.83197345  4.87545573  0.
 -1.16550719  0.41153469  0.          1.1317483   0.05118609  0.        ]"
64,64,2.880000000000002,-309.8,-310.98802083333334,-235.56666666666666,5.214889437020433,-9.182251002997363,0.0,4.3931898923164425,-6.814751095062464,-22.55862318801203,"[ 5.03510614 -8.88590554  0.16745682  4.46225208  2.85097617  0.
  5.12619149 -9.03985173  0.          5.03796761  3.01499354  0.
  5.21488944 -9.182251    0.          5.61377372  3.17158681  0.        ]"
65,65,2.760000000000002,-309.0,-310.9574358974359,-235.56666666666666,-15.223291308642567,4.331257089245822,0.0,-14.32883263612725,0.7180683174633543,-21.888565349355535,"[-14.65276684   4.30186464   0.73297937   2.987278     1.76587314
   0.         -14.93726447   4.31681155   0.29041464   3.11991989
   2.09138859   0.         -15.22329131   4.33125709   0.
   3.24804612   2.08914156   0.        ]"
66,66,2.760000000000002,-310.0,-310.9429292929293,-235.56666666666666,5.236095888953902,4.08150924533126,0.0,7.299701270408008,0.0824417933393751,-24.526902780787598,"[4.9468969  4.07657265 0.         5.79670922 5.81015491 0.
 5.0906876  4.08021787 0.         0.09070195 5.79845785 0.
 5.23609589 4.08150925 0.         0.66793972 5.78663962 0.        ]"
67,67,2.580000000000002,-310.0,-310.92885572139306,-235.56666666666666,-30.695351451984195,4.035108446119893,0.0,-14.670288109376006,0.8985624274775735,-24.499312827286655,"[-30.11462308   3.99816278   0.           3.19476061   6.19261754
   0.         -30.40349049   4.01675256   0.           3.3148978
   5.6468356    0.         -30.69535145   4.03510845   0.
   3.43140922   5.09046461   0.        ]"
68,68,2.4000000000000017,-308.5,-310.89313725490194,-235.56666666666666,3.663156051191728,2.758858586162527,0.0,1.498070557275723,0.157223656493012,-26.11399471583747,"[3.6321849  2.75298423 0.99059194 1.59204826 4.4310908  0.
 3.64050554 2.75650525 0.46707334 2.16774994 4.5170751  0.
 3.66315605 2.75885859 0.         2.74340887 4.60140071 0.        ]"
69,69,4.6199999999999894,-310.0,-310.880193236715,-235.56666666666666,27.27779638946614,6.636291090713278,0.0,-0.21826510565617985,1.5355383116221022,-23.356090862300988,"[27.26826908  6.57638202  0.          2.75001675  2.01686683  0.
 27.27769431  6.60655555  0.          3.32671747  2.07178009  0.
 27.27779639  6.63629109  0.          3.9034069   2.12584892  0.        ]"
70,70,2.760000000000002,-309.3,-310.85761904761904,-235.56666666666666,-12.624885615156698,4.470948559491569,0.0,-12.089024366442171,0.6570721933371598,-22.968082897830694,"[-12.14210278   4.43930355   0.56147227   1.07847985   3.98649054
   0.         -12.38436144   4.45667122   0.10291171   1.27836528
   1.95834698   0.         -12.62488562   4.47094856   0.
   1.46713894   5.78129978   0.        ]"
71,71,2.700000000000002,-308.7,-310.8272300469484,-235.56666666666666,0.7956757146232775,4.190414368914542,0.0,3.9330850223861926,0.9983933582628605,-25.65876199987734,"[0.65357331 4.12902177 0.93605717 4.14040576 5.71146467 0.
 0.72102317 4.16433425 0.43893583 4.71752097 5.69216758 0.
 0.79567571 4.19041437 0.         5.29453068 5.67272497 0.        ]"
72,72,2.820000000000002,-310.0,-310.81574074074075,-235.56666666666666,-15.549033351152959,4.547904486033974,0.0,-13.549185754453855,1.2481250366070722,-24.22125673402042,"[-15.01077163   4.49810695   0.           5.68776574   5.47323362
   0.         -15.27909583   4.52310343   0.           5.83470428
   5.59374746   0.         -15.54903335   4.54790449   0.
   5.97597575   5.70910816   0.        ]"
73,73,2.760000000000002,-310.0,-310.80456621004566,-235.56666666666666,6.3050610425838585,4.177095297058468,0.0,8.796757823965589,0.07183634372062798,-24.063987940154192,"[5.95580716 4.17067333 0.         5.70317803 5.8222672  0.
 6.12961468 4.17564547 0.         6.28026781 5.81602189 0.
 6.30506104 4.1770953  0.         0.57421291 5.80978117 0.        ]"
74,74,2.760000000000002,-310.0,-310.7936936936937,-235.56666666666666,-3.7893675868517755,4.195162746056716,0.0,-12.482587155354087,0.4281403633964796,-25.6968955769625,"[-3.31051864  4.17566264  0.          5.16886155  1.0960642   0.
 -3.54505945  4.18644682  0.          5.76805217  1.1732443   0.
 -3.78936759  4.19516275  0.          6.27864396  1.24288611  0.        ]"
75,75,2.820000000000002,-310.0,-310.7831111111111,-235.56666666666666,13.907476520797852,4.097726534577056,0.0,16.321013923146552,1.288349191698499,-20.727501631907973,"[13.26814864  4.06346954  0.          1.26265757  5.54038187  0.
 13.58426392  4.0760442   0.          1.83883042  5.52784202  0.
 13.90747652  4.09772653  0.          2.41500015  5.51507065  0.        ]"
76,76,2.940000000000002,-310.0,-310.77280701754387,-235.56666666666666,26.15868286316811,3.944232375395986,0.0,24.620847373956835,0.615286955520941,-19.837852786065394,"[25.18226975  3.91423347  0.          4.54341008  4.94085449  0.
 25.66856132  3.93017109  0.          5.1193166   4.92135379  0.
 26.15868286  3.94423238  0.          5.69520781  4.90174059  0.        ]"
77,77,2.760000000000002,-310.0,-310.7627705627706,-235.56666666666666,4.525205775896584,4.066700503161648,0.0,2.243728480898176,0.17602646550382617,-26.092474630962844,"[4.43478286 4.0571524  0.         5.6626235  0.13180477 0.
 4.48022933 4.063146   0.         6.23898077 0.13824229 0.
 4.52520578 4.0667005  0.         0.53218059 0.1446299  0.        ]"
78,78,2.760000000000002,-310.0,-310.75299145299147,-235.56666666666666,3.815828656820286,4.099083597909646,0.0,7.412881736447478,0.09659257316117799,-24.54092782485614,"[3.52394594 4.09161866 0.         5.70290091 5.72650858 0.
 3.66855588 4.09713102 0.         6.27879555 5.71146394 0.
 3.81582866 4.0990836  0.         0.57150894 5.69628768 0.        ]"
79,79,2.940000000000002,-309.9,-310.74219409282705,-235.56666666666666,30.96464738656692,4.1141005225735405,0.0,26.39028179021339,0.7183653641146989,-21.438295520238395,"[29.90792223  4.08231291  0.13599788  4.74070005  4.53099596  0.
 30.43627148  4.09871473  0.          5.31809447  4.50485728  0.
 30.96464739  4.11410052  0.          5.89545368  4.47860475  0.        ]"
80,80,2.820000000000002,-310.0,-310.7329166666667,-235.56666666666666,-18.73473014139793,4.003519059530886,0.0,-17.254877493890355,1.740806557875262,-24.696000744343028,"[-18.04364565   3.9454       0.           4.87321124   2.76006379
   0.         -18.38917832   3.97148147   0.           5.00415292
   2.96276477   0.         -18.73473014   4.00351906   0.
   5.13070538   3.14915322   0.        ]"
81,81,3.0600000000000023,-309.2,-310.71399176954736,-235.56666666666666,38.55063249864126,3.866342145948808,0.0,27.806755411570503,0.5300136913347483,-15.73344962063761,"[37.43524464  3.84612939  0.56020452  1.75658703  5.25638278  0.
 37.99330339  3.85568232  0.24898627  2.33235664  5.25132719  0.
 38.5506325   3.86634215  0.          2.90807396  5.24621138  0.        ]"
82,82,2.940000000000002,-309.09999999999997,-310.6943089430894,-235.56666666666666,29.9900093806407,3.8692588454578196,0.0,25.889597371475528,0.5239391700984207,-19.4717501619584,"[28.96071482  3.84265467  0.63417662  4.72197232  4.89626212  0.
 29.47393261  3.85702151  0.25254894  5.29834454  4.88167365  0.
 29.99000938  3.86925885  0.          5.87474006  4.86699553  0.        ]"
83,83,2.820000000000002,-309.7,-310.6823293172691,-235.56666666666666,-19.597597009525423,3.985652687557692,0.0,-15.60930594460302,1.0858674705589433,-25.886439531469104,"[-18.97754868   3.94083476   0.34306302   4.53558136   1.17587274
   0.         -19.28682346   3.96331109   0.           4.62584079
   0.60500684   0.         -19.59759701   3.98565269   0.
   4.7141602    0.03228933   0.        ]"
